15,0.01,0.999,adaptive_beta,0.1338,0.1353,False
13,0.001,0.9999,adaptive_beta,0.1338,0.1353,False
35,10.0,0.1,inverse_beta,0.1338,0.1353,False
1,20.0,0.05,inverse_beta,0.1338,0.1353,False
16,100.0,0.01,inverse_beta,0.1338,0.1353,False
14,30.0,0.025,inverse_beta,0.1338,0.1353,False
2,50.0,0.00625,inverse_beta,0.1338,0.1353,False
36,40.0,0.0125,inverse_beta,0.1338,0.1353,False
17,10.0,0.1,adaptive_beta,0.1338,0.1353,False
15,20.0,0.05,institutional,0.1338,0.1353,False
3,30.0,0.075,adaptive_beta,0.1338,0.1353,False
37,15.0,0.025,institutional,0.1338,0.1353,False
18,40.0,0.01,inverse_beta,0.1338,0.1353,False
16,50.0,0.005,inverse_beta,0.1338,0.1353,False
4,5.14,1.33,inverse_beta,0.1338,0.1353,False
38,60.0,0.001,inverse_beta,0.1338,0.1353,False
19,70.0,0.0005,inverse_beta,0.1338,0.1353,False
17,80.0,0.0001,inverse_beta,0.1338,0.1353,False
5,10.0,0.005,institutional,0.1338,0.1353,False
39,20.0,0.1,adaptive_beta,0.1338,0.1353,False
20,30.0,0.2,adaptive_beta,0.1338,0.1353,False
18,40.0,0.3,adaptive_beta,0.1338,0.1353,False
6,50.0,0.4,adaptive_beta,0.1338,0.1353,False
40,60.0,0.5,adaptive_beta,0.1338,0.1353,False
21,70.0,0.6,adaptive_beta,0.1338,0.1353,False
19,80.0,0.7,adaptive_beta,0.1338,0.1353,False
7,90.0,0.8,adaptive_beta,0.1338,0.1353,False
41,100.0,0.9,adaptive_beta,0.1338,0.1353,False
1,0.7,0.3,adaptive_beta,0.1338,0.1353,False
22,110.0,1.0,adaptive_beta,0.1338,0.1353,False
20,0.9,0.5,adaptive_beta,0.1338,0.1353,False
8,0.95,0.7,adaptive_beta,0.1338,0.1353,False
42,0.95,0.7,institutional,0.1338,0.1353,False
2,0.7,0.3,inverse_beta,0.1338,0.1353,False
23,0.3,0.9,inverse_beta,0.1338,0.1353,False
21,0.5,0.5,adaptive_beta,0.1338,0.1353,False
9,0.8,0.2,inverse_beta,0.1338,0.1353,False
3,0.7,0.3,adaptive_beta,0.1338,0.1353,False
43,0.6,0.8,institutional,0.1338,0.1353,False
24,0.9,0.1,adaptive_beta,0.1338,0.1353,False
22,0.95,0.05,inverse_beta,0.1338,0.1353,False
10,0.98,0.01,institutional,0.1338,0.1353,False
4,8.22,0.84,adaptive_beta,0.1338,0.1353,False
44,0.0,0.99,adaptive_beta,0.1338,0.1353,False
25,0.5,0.5,adaptive_beta,0.1338,0.1353,False
11,0.25,0.75,adaptive_beta,0.1338,0.1353,False
23,0.75,0.25,adaptive_beta,0.1338,0.1353,False
1,0.99,0.9,adaptive_beta,0.1338,0.1353,False
2,1.0,0.1,institutional,0.1338,0.1353,False
3,0.1,0.5,adaptive_beta,0.1338,0.1353,False
4,10.0,0.9,inverse_beta,0.1338,0.1353,False
5,0.5,0.01,institutional,0.1338,0.1353,False
1,5.0,0.05,adaptive_beta,0.1338,0.1353,False
1,0.7,0.3,adaptive_beta,0.1338,0.1353,False
2,0.9,0.5,adaptive_beta,0.1338,0.1353,False
3,0.5,0.7,inverse_beta,0.1338,0.1353,False
4,0.7,0.7,institutional,0.1338,0.1353,False
5,0.9,0.9,institutional,0.1338,0.1353,False
1,0.7,0.6,adaptive_beta,0.1338,0.1353,False
2,0.9,0.7,institutional,0.1338,0.1353,False
3,0.5,0.5,inverse_beta,0.1338,0.1353,False
